[2025-11-25 11:51:36.142] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:28.651] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:28.651] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:28.651] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:28.651] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:28.651] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:28.652] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:29.656] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:29.689] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:30.695] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:30.696] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:30.696] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:30.696] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:31.698] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:32.702] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:33.706] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:33.739] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:34.741] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:35.742] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:35.743] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:53:36.744] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:53:37.748] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:53:37.748] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:53:37.748] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
